Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV,,Cond,,Conc B,,Run Log,,Fraction,,"UV_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Logbook,ml,Fraction,ml,mAU
8.094377,288.731903,16.188753,53.394588,,,,,,,8.094377,22.231207
8.095459,288.925385,16.190918,53.395016,,,,,,,8.095459,22.241192
8.096541,289.11377,16.193083,53.395321,,,,,,,8.096541,22.251175
8.097624,289.301025,16.195248,53.395432,,,,,,,8.097624,22.261158
8.098706,289.488403,16.197412,53.395683,,,,,,,8.098706,22.271116
8.09979,289.672577,16.199579,53.396152,,,,,,,8.09979,22.281075
8.100872,289.855408,16.201744,53.396297,,,,,,,8.100872,22.291035
8.101954,290.038391,16.203909,53.396347,,,,,,,8.101954,22.300993
8.103037,290.218323,16.206074,53.396271,,,,,,,8.103037,22.310951
8.104119,290.396881,16.208239,53.396362,,,,,,,8.104119,22.32091
8.105202,290.574158,16.210403,53.39642,,,,,,,8.105202,22.330868
8.106284,290.748718,16.212568,53.396423,,,,,,,8.106284,22.340828
8.107368,290.922699,16.214735,53.396088,,,,,,,8.107368,22.350786
8.10845,291.094421,16.2169,53.396008,,,,,,,8.10845,22.360744
8.109532,291.266113,16.219065,53.395889,,,,,,,8.109532,22.370678
8.110615,291.435791,16.22123,53.395844,,,,,,,8.110615,22.380611
8.111697,291.605286,16.223394,53.395752,,,,,,,8.111697,22.390545
8.11278,291.768188,16.225559,53.395424,,,,,,,8.11278,22.400478
8.113863,291.92807,16.227726,53.395428,,,,,,,8.113863,22.410412
8.114945,292.090881,16.229891,53.395157,,,,,,,8.114945,22.420343
8.116028,292.249969,16.232056,53.395386,,,,,,,8.116028,22.430277
8.11711,292.406403,16.234221,53.395687,,,,,,,8.11711,22.44021
8.118193,292.560089,16.236385,53.39571,,,,,,,8.118193,22.450144
8.119275,292.71048,16.23855,53.395851,,,,,,,8.119275,22.460077
8.120358,292.860809,16.240717,53.396282,,,,,,,8.120358,22.460077
8.121441,293.006927,16.242882,53.397041,,,,,,,8.121441,22.460077
8.122523,293.150269,16.245047,53.398018,,,,,,,8.122523,22.460077
8.123606,293.292542,16.247211,53.398613,,,,,,,8.123606,22.460077
8.124688,293.432068,16.249376,53.399014,,,,,,,8.124688,22.460077
8.125771,293.569427,16.251541,53.399448,,,,,,,8.125771,22.460077
8.126853,293.705353,16.253706,53.399902,,,,,,,8.126853,22.460077
8.127936,293.84021,16.255873,53.400059,,,,,,,8.127936,22.460077
8.129019,293.972717,16.258038,53.400204,,,,,,,8.129019,22.460077
8.130101,294.10379,16.260202,53.400532,,,,,,,8.130101,22.460077
8.131184,294.233154,16.262367,53.400757,,,,,,,8.131184,22.469986
8.132266,294.361877,16.264532,53.400883,,,,,,,8.132266,22.479893
8.133348,294.488281,16.266697,53.401104,,,,,,,8.133348,22.489801
8.134432,294.613861,16.268864,53.401287,,,,,,,8.134432,22.49971
8.135514,294.735138,16.271029,53.40144,,,,,,,8.135514,22.509617
8.136597,294.85379,16.273193,53.401352,,,,,,,8.136597,22.519526
8.137679,294.970734,16.275358,53.401012,,,,,,,8.137679,22.529434
8.138762,295.088684,16.277523,53.400497,,,,,,,8.138762,22.539343
8.139844,295.203186,16.279688,53.39994,,,,,,,8.139844,22.54925
8.140927,295.315308,16.281855,53.399384,,,,,,,8.140927,22.559158
8.14201,295.427216,16.284019,53.399048,,,,,,,8.14201,22.56904
8.143092,295.539093,16.286184,53.398991,,,,,,,8.143092,22.578924
8.144175,295.646973,16.288349,53.398827,,,,,,,8.144175,22.588806
8.145257,295.753052,16.290514,53.398766,,,,,,,8.145257,22.598688
8.146339,295.859528,16.292679,53.398846,,,,,,,8.146339,22.60857
8.147422,295.963989,16.294844,53.398827,,,,,,,8.147422,22.618454
8.148505,296.065796,16.29701,53.398952,,,,,,,8.148505,22.628336
8.149588,296.165527,16.299175,53.398727,,,,,,,8.149588,22.638218
8.15067,296.263672,16.30134,53.398602,,,,,,,8.15067,22.648102
8.151752,296.359375,16.303505,53.398659,,,,,,,8.151752,22.657984
8.152835,296.450897,16.30567,53.398701,,,,,,,8.152835,22.667841
8.153917,296.540222,16.307835,53.398762,,,,,,,8.153917,22.677698
8.155001,296.628784,16.310001,53.398766,,,,,,,8.155001,22.687553
8.156083,296.714447,16.312166,53.399033,,,,,,,8.156083,22.697411
8.157166,296.799713,16.314331,53.399437,,,,,,,8.157166,22.707268
8.158248,296.882202,16.316496,53.399734,,,,,,,8.158248,22.717125
8.15933,296.963806,16.318661,53.400211,,,,,,,8.15933,22.726982
8.160413,297.042297,16.320826,53.400742,,,,,,,8.160413,22.736837
8.161495,297.117645,16.32299,53.401573,,,,,,,8.161495,22.746695
8.162579,297.19165,16.325157,53.402088,,,,,,,8.162579,22.756552
8.163661,297.266388,16.327322,53.402023,,,,,,,8.163661,22.756552
8.164743,297.338196,16.329487,53.402313,,,,,,,8.164743,22.756552
8.165826,297.407898,16.331652,53.403004,,,,,,,8.165826,22.756552
8.166908,297.477051,16.333817,53.403538,,,,,,,8.166908,22.756552
8.167991,297.544098,16.335981,53.403881,,,,,,,8.167991,22.756552
8.169074,297.609222,16.338148,53.404121,,,,,,,8.169074,22.756552
8.170156,297.67276,16.340313,53.404335,,,,,,,8.170156,22.756552
8.171239,297.733978,16.342478,53.404213,,,,,,,8.171239,22.756552
8.172321,297.793152,16.344643,53.404194,,,,,,,8.172321,22.756552
8.173404,297.851624,16.346807,53.404034,,,,,,,8.173404,22.756552
8.174486,297.90802,16.348972,53.404045,,,,,,,8.174486,22.766382
8.17557,297.963501,16.351139,53.404358,,,,,,,8.17557,22.776215
8.176652,298.018097,16.353304,53.404419,,,,,,,8.176652,22.786045
8.177734,298.071533,16.355469,53.404629,,,,,,,8.177734,22.795876
8.178817,298.12204,16.357634,53.404991,,,,,,,8.178817,22.805706
8.179899,298.171417,16.359798,53.405567,,,,,,,8.179899,22.815538
8.180982,298.216827,16.361963,53.405907,,,,,,,8.180982,22.825369
8.182064,298.262512,16.364128,53.406475,,,,,,,8.182064,22.835199
8.183147,298.305603,16.366295,53.407093,,,,,,,8.183147,22.845032
8.18423,298.345673,16.36846,53.40786,,,,,,,8.18423,22.854862
8.185312,298.382874,16.370625,53.408569,,,,,,,8.185312,22.864668
8.186395,298.421478,16.372789,53.409386,,,,,,,8.186395,22.874472
8.187477,298.457336,16.374954,53.410492,,,,,,,8.187477,22.884277
8.18856,298.490448,16.377119,53.411251,,,,,,,8.18856,22.894083
8.189643,298.519989,16.379286,53.412079,,,,,,,8.189643,22.903889
8.190725,298.549072,16.381451,53.412785,,,,,,,8.190725,22.913692
8.191808,298.577637,16.383615,53.413647,,,,,,,8.191808,22.923498
8.19289,298.602844,16.38578,53.414448,,,,,,,8.19289,22.933304
8.193973,298.628296,16.387945,53.41523,,,,,,,8.193973,22.943108
8.195055,298.652954,16.39011,53.415745,,,,,,,8.195055,22.952913
8.196138,298.674011,16.392277,53.416607,,,,,,,8.196138,22.962692
8.197221,298.695374,16.394442,53.417461,,,,,,,8.197221,22.972471
8.198303,298.71402,16.396606,53.418499,,,,,,,8.198303,22.98225
8.199386,298.731293,16.398771,53.41964,,,,,,,8.199386,22.992029
8.200468,298.746002,16.400936,53.420681,,,,,,,8.200468,23.001808
8.20155,298.76059,16.403101,53.421757,,,,,,,8.20155,23.011585
8.202633,298.772522,16.405266,53.422813,,,,,,,8.202633,23.021364
8.203716,298.784241,16.407433,53.42392,,,,,,,8.203716,23.031143
8.204799,298.794006,16.409597,53.424995,,,,,,,8.204799,23.040922
8.205881,298.802887,16.411762,53.426186,,,,,,,8.205881,23.050701
8.206964,298.812836,16.413927,53.426754,,,,,,,8.206964,23.050701
8.208046,298.818604,16.416092,53.427364,,,,,,,8.208046,23.050701
8.209128,298.822571,16.418257,53.428013,,,,,,,8.209128,23.050701
8.210212,298.825623,16.420424,53.429039,,,,,,,8.210212,23.050701
8.211294,298.826721,16.422588,53.430012,,,,,,,8.211294,23.050701
8.212377,298.826599,16.424753,53.430973,,,,,,,8.212377,23.050701
8.213459,298.824188,16.426918,53.431805,,,,,,,8.213459,23.050701
8.214541,298.819305,16.429083,53.432335,,,,,,,8.214541,23.050701
8.215624,298.813904,16.431248,53.432941,,,,,,,8.215624,23.050701
8.216706,298.806061,16.433413,53.433529,,,,,,,8.216706,23.050701
8.21779,298.795258,16.435579,53.433968,,,,,,,8.21779,23.060453
8.218872,298.783997,16.437744,53.434406,,,,,,,8.218872,23.070206
8.219954,298.770691,16.439909,53.43465,,,,,,,8.219954,23.07996
8.221037,298.755341,16.442074,53.434933,,,,,,,8.221037,23.089712
8.222119,298.739532,16.444239,53.435322,,,,,,,8.222119,23.099464
8.223202,298.721771,16.446404,53.43578,,,,,,,8.223202,23.109217
8.224285,298.700226,16.44857,53.436264,,,,,,,8.224285,23.118969
8.225368,298.678436,16.450735,53.436752,,,,,,,8.225368,23.128723
8.22645,298.654022,16.4529,53.437313,,,,,,,8.22645,23.138475
8.227532,298.628601,16.455065,53.437862,,,,,,,8.227532,23.148228
8.228615,298.60144,16.45723,53.438404,,,,,,,8.228615,23.157953
8.229697,298.573608,16.459394,53.439301,,,,,,,8.229697,23.167681
8.230781,298.543854,16.461561,53.439941,,,,,,,8.230781,23.177406
8.231863,298.513763,16.463726,53.44035,,,,,,,8.231863,23.187132
8.232945,298.483032,16.465891,53.440853,,,,,,,8.232945,23.196857
8.234028,298.44986,16.468056,53.441376,,,,,,,8.234028,23.206585
8.23511,298.416962,16.470221,53.442036,,,,,,,8.23511,23.216311
8.236193,298.381287,16.472385,53.44257,,,,,,,8.236193,23.226036
8.237275,298.343506,16.47455,53.44326,,,,,,,8.237275,23.235764
8.238358,298.303925,16.476717,53.443989,,,,,,,8.238358,23.245489
8.239441,298.261688,16.478882,53.444717,,,,,,,8.239441,23.255188
8.240523,298.219543,16.481047,53.445488,,,,,,,8.240523,23.264889
8.241606,298.178345,16.483212,53.446285,,,,,,,8.241606,23.274588
8.242688,298.135651,16.485376,53.446957,,,,,,,8.242688,23.284286
8.243771,298.089783,16.487541,53.447666,,,,,,,8.243771,23.293987
8.244854,298.042511,16.489708,53.448292,,,,,,,8.244854,23.303686
8.245936,297.992706,16.491873,53.448978,,,,,,,8.245936,23.313385
8.247019,297.941071,16.494038,53.44978,,,,,,,8.247019,23.323084
8.248101,297.887329,16.496202,53.450466,,,,,,,8.248101,23.332785
8.249184,297.832764,16.498367,53.451126,,,,,,,8.249184,23.342484
8.250266,297.777405,16.500532,53.451977,,,,,,,8.250266,23.342484
8.251349,297.719177,16.502699,53.452404,,,,,,,8.251349,23.342484
8.252432,297.659302,16.504864,53.45266,,,,,,,8.252432,23.342484
8.253514,297.597229,16.507029,53.453106,,,,,,,8.253514,23.342484
8.254597,297.535553,16.509193,53.453724,,,,,,,8.254597,23.342484
8.255679,297.473602,16.511358,53.454571,,,,,,,8.255679,23.342484
8.256762,297.409393,16.513523,53.45525,,,,,,,8.256762,23.342484
8.257844,297.343445,16.515688,53.455898,,,,,,,8.257844,23.342484
8.258927,297.278259,16.517855,53.45644,,,,,,,8.258927,23.342484
8.26001,297.209717,16.52002,53.456982,,,,,,,8.26001,23.342484
8.261092,297.140106,16.522184,53.457039,,,,,,,8.261092,23.352156
8.262175,297.069519,16.524349,53.457283,,,,,,,8.262175,23.36183
8.263257,296.996857,16.526514,53.457447,,,,,,,8.263257,23.371502
8.264339,296.923798,16.528679,53.457809,,,,,,,8.264339,23.381174
8.265423,296.848389,16.530846,53.458195,,,,,,,8.265423,23.390846
8.266505,296.772552,16.53301,53.458427,,,,,,,8.266505,23.40052
8.267588,296.695801,16.535175,53.458843,,,,,,,8.267588,23.410192
8.26867,296.617737,16.53734,53.45945,,,,,,,8.26867,23.419865
8.269753,296.538971,16.539505,53.459805,,,,,,,8.269753,23.429539
8.270835,296.45755,16.54167,53.460323,,,,,,,8.270835,23.439211
8.271918,296.374237,16.543837,53.460442,,,,,,,8.271918,23.448856
8.273001,296.292847,16.546001,53.460476,,,,,,,8.273001,23.458502
8.274083,296.207825,16.548166,53.460659,,,,,,,8.274083,23.468149
8.275166,296.120789,16.550331,53.460773,,,,,,,8.275166,23.477795
8.276248,296.032623,16.552496,53.461132,,,,,,,8.276248,23.48744
8.27733,295.942566,16.554661,53.461369,,,,,,,8.27733,23.497086
8.278413,295.852722,16.556826,53.462109,,,,,,,8.278413,23.506731
8.279496,295.761749,16.558992,53.462833,,,,,,,8.279496,23.516378
8.280579,295.669769,16.561157,53.463467,,,,,,,8.280579,23.526024
8.281661,295.577148,16.563322,53.464489,,,,,,,8.281661,23.535669
8.282743,295.480194,16.565487,53.465374,,,,,,,8.282743,23.535669
8.283826,295.38324,16.567652,53.466255,,,,,,,8.283826,23.535669
8.284908,295.286255,16.569817,53.467243,,,,,,,8.284908,23.535669
8.285992,295.187073,16.571983,53.468372,,,,,,,8.285992,23.535669
8.287074,295.086548,16.574148,53.469151,,,,,,,8.287074,23.535669
8.288157,294.985687,16.576313,53.469948,,,,,,,8.288157,23.535669
8.289239,294.882568,16.578478,53.470646,,,,,,,8.289239,23.535669
8.290321,294.778717,16.580643,53.471302,,,,,,,8.290321,23.535669
8.291404,294.671265,16.582808,53.472019,,,,,,,8.291404,23.535669
8.292486,294.563202,16.584972,53.472534,,,,,,,8.292486,23.535669
8.29357,294.455261,16.587139,53.473106,,,,,,,8.29357,23.554918
8.294652,294.348022,16.589304,53.473446,,,,,,,8.294652,23.574165
8.295734,294.239044,16.591469,53.473743,,,,,,,8.295734,23.593414
8.296817,294.127655,16.593634,53.47366,,,,,,,8.296817,23.612663
8.297899,294.01474,16.595798,53.473747,,,,,,,8.297899,23.631912
8.298982,293.898529,16.597963,53.474056,,,,,,,8.298982,23.651159
8.300065,293.783752,16.60013,53.474358,,,,,,,8.300065,23.670408
8.301147,293.665436,16.602295,53.474846,,,,,,,8.301147,23.689657
8.30223,293.54715,16.60446,53.474968,,,,,,,8.30223,23.708904
8.303312,293.426239,16.606625,53.475258,,,,,,,8.303312,23.728153
8.304395,293.305023,16.608789,53.475201,,,,,,,8.304395,23.728153
8.305477,293.1828,16.610954,53.475391,,,,,,,8.305477,23.728153
8.306561,293.060333,16.613121,53.475819,,,,,,,8.306561,23.728153
8.307643,292.941345,16.615286,53.476227,,,,,,,8.307643,23.728153
8.308725,292.819061,16.617451,53.476566,,,,,,,8.308725,23.728153
8.309808,292.694153,16.619616,53.476776,,,,,,,8.309808,23.728153
8.31089,292.565491,16.62178,53.477188,,,,,,,8.31089,23.728153
8.311973,292.435394,16.623945,53.477303,,,,,,,8.311973,23.728153
8.313055,292.306763,16.62611,53.477871,,,,,,,8.313055,23.728153
8.314138,292.175598,16.628277,53.478668,,,,,,,8.314138,23.728153
8.315221,292.043274,16.630442,53.479084,,,,,,,8.315221,23.728153
8.316303,291.909546,16.632607,53.479263,,,,,,,8.316303,23.728153
8.317386,291.773346,16.634771,53.4795,,,,,,,8.317386,23.728153
8.318468,291.636444,16.636936,53.48016,,,,,,,8.318468,23.728153
8.319551,291.499725,16.639101,53.480579,,,,,,,8.319551,23.728153
8.320634,291.360291,16.641268,53.481281,,,,,,,8.320634,23.728153
8.321716,291.220551,16.643433,53.481865,,,,,,,8.321716,23.728153
8.322799,291.079132,16.645597,53.482746,,,,,,,8.322799,23.728153
8.323881,290.938568,16.647762,53.4837,,,,,,,8.323881,23.728153
8.324964,290.799042,16.649927,53.484291,,,,,,,8.324964,23.728153
8.326046,290.656525,16.652092,53.484932,,,,,,,8.326046,23.747292
8.327129,290.513611,16.654259,53.485493,,,,,,,8.327129,23.766432
8.328212,290.367676,16.656424,53.485878,,,,,,,8.328212,23.78557
8.329294,290.221191,16.658588,53.486473,,,,,,,8.329294,23.804708
8.330377,290.074066,16.660753,53.486813,,,,,,,8.330377,23.823849
8.331459,289.924347,16.662918,53.48711,,,,,,,8.331459,23.842987
8.332541,289.773468,16.665083,53.487698,,,,,,,8.332541,23.862125
8.333624,289.624847,16.667248,53.488537,,,,,,,8.333624,23.881264
8.334707,289.473724,16.669415,53.489254,,,,,,,8.334707,23.900404
8.33579,289.319519,16.671579,53.489697,,,,,,,8.33579,23.919542
8.336872,289.166138,16.673744,53.490189,,,,,,,8.336872,23.919542
8.337955,289.011566,16.675909,53.490837,,,,,,,8.337955,23.919542
8.339037,288.856354,16.678074,53.491341,,,,,,,8.339037,23.919542
8.340119,288.701477,16.680239,53.491661,,,,,,,8.340119,23.919542
8.341203,288.545654,16.682405,53.491734,,,,,,,8.341203,23.919542
8.342285,288.385468,16.68457,53.491974,,,,,,,8.342285,23.919542
8.343368,288.226868,16.686735,53.492619,,,,,,,8.343368,23.919542
8.34445,288.068329,16.6889,53.493092,,,,,,,8.34445,23.919542
8.345532,287.90744,16.691065,53.493568,,,,,,,8.345532,23.919542
8.346615,287.745239,16.69323,53.494034,,,,,,,8.346615,23.919542
8.347697,287.582703,16.695395,53.494354,,,,,,,8.347697,23.938572
8.348781,287.420837,16.697561,53.494507,,,,,,,8.348781,23.9576
8.349863,287.25946,16.699726,53.494942,,,,,,,8.349863,23.976627
8.350945,287.095428,16.701891,53.495621,,,,,,,8.350945,23.995657
8.352028,286.929504,16.704056,53.496399,,,,,,,8.352028,24.014687
8.35311,286.764099,16.706221,53.496868,,,,,,,8.35311,24.033714
8.354193,286.596252,16.708385,53.497467,,,,,,,8.354193,24.052742
8.355276,286.428284,16.710552,53.497803,,,,,,,8.355276,24.071772
8.356359,286.256836,16.712717,53.497864,,,,,,,8.356359,24.090801
8.357441,286.085052,16.714882,53.498039,,,,,,,8.357441,24.109829
8.358523,285.914703,16.717047,53.498257,,,,,,,8.358523,24.109829
8.359606,285.742279,16.719212,53.498493,,,,,,,8.359606,24.109829
8.360688,285.567627,16.721376,53.498707,,,,,,,8.360688,24.109829
8.361772,285.392426,16.723543,53.498783,,,,,,,8.361772,24.109829
8.362854,285.216095,16.725708,53.499142,,,,,,,8.362854,24.109829
8.363936,285.039948,16.727873,53.499546,,,,,,,8.363936,24.109829
8.365019,284.860992,16.730038,53.49976,,,,,,,8.365019,24.109829
8.366101,284.681396,16.732203,53.500069,,,,,,,8.366101,24.109829
8.367184,284.499634,16.734367,53.50042,,,,,,,8.367184,24.109829
8.368266,284.31778,16.736532,53.500538,,,,,,,8.368266,24.109829
8.369349,284.136108,16.738699,53.500504,,,,,,,8.369349,24.109829
8.370432,283.954376,16.740864,53.500614,,,,,,,8.370432,24.109829
8.371514,283.770996,16.743029,53.500572,,,,,,,8.371514,24.109829
8.372597,283.587891,16.745193,53.500675,,,,,,,8.372597,24.109829
8.373679,283.411133,16.747358,53.50071,,,,,,,8.373679,24.109829
8.374762,283.228821,16.749523,53.500744,,,,,,,8.374762,24.109829
8.375845,283.041779,16.75169,53.500706,,,,,,,8.375845,24.109829
8.376927,282.853333,16.753855,53.500717,,,,,,,8.376927,24.109829
8.37801,282.666473,16.75602,53.500851,,,,,,,8.37801,24.109829
8.379092,282.477844,16.758184,53.500786,,,,,,,8.379092,24.109829
8.380175,282.287933,16.760349,53.501171,,,,,,,8.380175,24.128746
8.381257,282.095276,16.762514,53.501694,,,,,,,8.381257,24.147663
8.38234,281.903076,16.764681,53.50214,,,,,,,8.38234,24.16658
8.383423,281.709229,16.766846,53.502445,,,,,,,8.383423,24.185497
8.384505,281.515656,16.769011,53.502922,,,,,,,8.384505,24.204414
8.385588,281.320282,16.771175,53.503681,,,,,,,8.385588,24.223333
8.38667,281.124878,16.77334,53.504501,,,,,,,8.38667,24.24225
8.387753,280.92868,16.775505,53.50523,,,,,,,8.387753,24.261168
8.388835,280.732544,16.77767,53.506031,,,,,,,8.388835,24.280085
8.389918,280.535217,16.779837,53.506474,,,,,,,8.389918,24.299002
8.391001,280.338165,16.782001,53.506905,,,,,,,8.391001,24.299002
8.392083,280.140106,16.784166,53.507042,,,,,,,8.392083,24.299002
8.393166,279.941315,16.786331,53.507256,,,,,,,8.393166,24.299002
8.394248,279.742523,16.788496,53.507713,,,,,,,8.394248,24.299002
8.39533,279.544861,16.790661,53.508423,,,,,,,8.39533,24.299002
8.396414,279.342529,16.792828,53.509178,,,,,,,8.396414,24.299002
8.397496,279.139862,16.794992,53.509792,,,,,,,8.397496,24.299002
8.398579,278.936401,16.797157,53.510498,,,,,,,8.398579,24.299002
8.399661,278.731689,16.799322,53.511368,,,,,,,8.399661,24.299002
8.400743,278.52655,16.801487,53.51218,,,,,,,8.400743,24.299002
8.401826,278.320953,16.803652,53.513184,,,,,,,8.401826,24.317806
8.402908,278.116669,16.805817,53.514206,,,,,,,8.402908,24.336613
8.403992,277.911926,16.807983,53.515202,,,,,,,8.403992,24.355417
8.405074,277.705994,16.810148,53.516468,,,,,,,8.405074,24.374224
8.406157,277.498779,16.812313,53.51746,,,,,,,8.406157,24.393028
8.407239,277.290131,16.814478,53.518551,,,,,,,8.407239,24.411833
8.408321,277.08255,16.816643,53.5196,,,,,,,8.408321,24.430639
8.409404,276.873627,16.818808,53.520481,,,,,,,8.409404,24.449444
8.410487,276.660217,16.820974,53.521305,,,,,,,8.410487,24.46825
8.41157,276.44812,16.823139,53.522053,,,,,,,8.41157,24.487055
8.412652,276.233307,16.825304,53.522583,,,,,,,8.412652,24.487055
8.413734,276.018982,16.827469,53.523006,,,,,,,8.413734,24.487055
8.414817,275.805481,16.829634,53.52343,,,,,,,8.414817,24.487055
8.415899,275.590424,16.831799,53.524002,,,,,,,8.415899,24.487055
8.416983,275.373535,16.833965,53.525085,,,,,,,8.416983,24.487055
8.418065,275.159485,16.83613,53.526237,,,,,,,8.418065,24.487055
8.419147,274.943359,16.838295,53.527512,,,,,,,8.419147,24.487055
8.42023,274.724152,16.84046,53.528362,,,,,,,8.42023,24.487055
8.421312,274.506012,16.842625,53.529411,,,,,,,8.421312,24.487055
8.422395,274.287598,16.84479,53.530457,,,,,,,8.422395,24.487055
8.423477,274.068146,16.846954,53.531944,,,,,,,8.423477,24.487055
8.424561,273.846985,16.849121,53.533192,,,,,,,8.424561,24.487055
8.425643,273.626373,16.851286,53.534081,,,,,,,8.425643,24.487055
8.426725,273.405975,16.853451,53.534809,,,,,,,8.426725,24.487055
8.427808,273.185303,16.855616,53.535309,,,,,,,8.427808,24.487055
8.42889,272.963318,16.85778,53.536201,,,,,,,8.42889,24.487055
8.429973,272.738831,16.859945,53.536938,,,,,,,8.429973,24.487055
8.431056,272.514465,16.862112,53.537567,,,,,,,8.431056,24.487055
8.432138,272.289673,16.864277,53.538029,,,,,,,8.432138,24.487055
8.433221,272.063599,16.866442,53.538414,,,,,,,8.433221,24.487055
8.434303,271.834442,16.868607,53.538616,,,,,,,8.434303,24.505747
