Run Name,BCD348/532DEDDL,gf1+2,2014/11/19
Run Date,01:59:44 PM   11-19-14
Method Name,GF.3_0.35
Export Format Version, 1.00
Method ID, 4405
Points/Second, 5.00
Number of Records,  18055
Offset from Run Start Time,00:00:00
Run End Time,01:00:12
Time,Second
UV,AU,
Trace 2,<Not Selected>
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Selected>
Time,UV
  1072.6,0.014907
  1072.8,0.014893
  1073.0,0.014882
  1073.2,0.014873
  1073.4,0.014868
  1073.6,0.014862
  1073.8,0.014864
  1074.0,0.014866
  1074.2,0.014871
  1074.4,0.014873
  1074.6,0.014875
  1074.8,0.014872
  1075.0,0.014871
  1075.2,0.014868
  1075.4,0.014869
  1075.6,0.014866
  1075.8,0.014873
  1076.0,0.014887
  1076.2,0.014902
  1076.4,0.014917
  1076.6,0.014913
  1076.8,0.014908
  1077.0,0.014902
  1077.2,0.014899
  1077.4,0.014897
  1077.6,0.014902
  1077.8,0.014907
  1078.0,0.014915
  1078.2,0.014908
  1078.4,0.014896
  1078.6,0.014877
  1078.8,0.014858
  1079.0,0.014856
  1079.2,0.014853
  1079.4,0.014849
  1079.6,0.014840
  1079.8,0.014831
  1080.0,0.014818
  1080.2,0.014806
  1080.4,0.014797
  1080.6,0.014789
  1080.8,0.014787
  1081.0,0.014789
  1081.2,0.014781
  1081.4,0.014776
  1081.6,0.014768
  1081.8,0.014771
  1082.0,0.014782
  1082.2,0.014789
  1082.4,0.014801
  1082.6,0.014808
  1082.8,0.014815
  1083.0,0.014823
  1083.2,0.014820
  1083.4,0.014816
  1083.6,0.014821
  1083.8,0.014828
  1084.0,0.014832
  1084.2,0.014830
  1084.4,0.014823
  1084.6,0.014819
  1084.8,0.014812
  1085.0,0.014808
  1085.2,0.014803
  1085.4,0.014793
  1085.6,0.014786
  1085.8,0.014781
  1086.0,0.014775
  1086.2,0.014772
  1086.4,0.014776
  1086.6,0.014780
  1086.8,0.014783
  1087.0,0.014785
  1087.2,0.014794
  1087.4,0.014798
  1087.6,0.014802
  1087.8,0.014806
  1088.0,0.014808
  1088.2,0.014807
  1088.4,0.014806
  1088.6,0.014799
  1088.8,0.014791
  1089.0,0.014786
  1089.2,0.014785
  1089.4,0.014779
  1089.6,0.014768
  1089.8,0.014759
  1090.0,0.014755
  1090.2,0.014755
  1090.4,0.014756
  1090.6,0.014759
  1090.8,0.014758
  1091.0,0.014758
  1091.2,0.014760
  1091.4,0.014762
  1091.6,0.014758
  1091.8,0.014766
  1092.0,0.014774
  1092.2,0.014784
  1092.4,0.014786
  1092.6,0.014789
  1092.8,0.014788
  1093.0,0.014787
  1093.2,0.014793
  1093.4,0.014798
  1093.6,0.014803
  1093.8,0.014808
  1094.0,0.014818
  1094.2,0.014819
  1094.4,0.014812
  1094.6,0.014802
  1094.8,0.014798
  1095.0,0.014799
  1095.2,0.014802
  1095.4,0.014805
  1095.6,0.014804
  1095.8,0.014810
  1096.0,0.014812
  1096.2,0.014808
  1096.4,0.014798
  1096.6,0.014787
  1096.8,0.014786
  1097.0,0.014786
  1097.2,0.014786
  1097.4,0.014781
  1097.6,0.014775
  1097.8,0.014767
  1098.0,0.014758
  1098.2,0.014746
  1098.4,0.014741
  1098.6,0.014743
  1098.8,0.014751
  1099.0,0.014765
  1099.2,0.014776
  1099.4,0.014780
  1099.6,0.014777
  1099.8,0.014769
  1100.0,0.014767
  1100.2,0.014768
  1100.4,0.014770
  1100.6,0.014774
  1100.8,0.014770
  1101.0,0.014760
  1101.2,0.014744
  1101.4,0.014720
  1101.6,0.014707
  1101.8,0.014701
  1102.0,0.014698
  1102.2,0.014706
  1102.4,0.014708
  1102.6,0.014711
  1102.8,0.014712
  1103.0,0.014711
  1103.2,0.014714
  1103.4,0.014719
  1103.6,0.014727
  1103.8,0.014736
  1104.0,0.014733
  1104.2,0.014732
  1104.4,0.014738
  1104.6,0.014736
  1104.8,0.014737
  1105.0,0.014735
  1105.2,0.014735
  1105.4,0.014738
  1105.6,0.014739
  1105.8,0.014746
  1106.0,0.014750
  1106.2,0.014760
  1106.4,0.014771
  1106.6,0.014781
  1106.8,0.014781
  1107.0,0.014786
  1107.2,0.014785
  1107.4,0.014787
  1107.6,0.014789
  1107.8,0.014787
  1108.0,0.014786
  1108.2,0.014783
  1108.4,0.014783
  1108.6,0.014780
  1108.8,0.014776
  1109.0,0.014773
  1109.2,0.014780
  1109.4,0.014787
  1109.6,0.014800
  1109.8,0.014809
  1110.0,0.014815
  1110.2,0.014816
  1110.4,0.014814
  1110.6,0.014810
  1110.8,0.014807
  1111.0,0.014809
  1111.2,0.014813
  1111.4,0.014816
  1111.6,0.014811
  1111.8,0.014807
  1112.0,0.014800
  1112.2,0.014794
  1112.4,0.014791
  1112.6,0.014791
  1112.8,0.014794
  1113.0,0.014798
  1113.2,0.014799
  1113.4,0.014797
  1113.6,0.014792
  1113.8,0.014795
  1114.0,0.014800
  1114.2,0.014801
  1114.4,0.014801
  1114.6,0.014804
  1114.8,0.014806
  1115.0,0.014813
  1115.2,0.014820
  1115.4,0.014827
  1115.6,0.014835
  1115.8,0.014842
  1116.0,0.014847
  1116.2,0.014844
  1116.4,0.014837
  1116.6,0.014838
  1116.8,0.014844
  1117.0,0.014850
  1117.2,0.014853
  1117.4,0.014853
  1117.6,0.014848
  1117.8,0.014848
  1118.0,0.014849
  1118.2,0.014853
  1118.4,0.014860
  1118.6,0.014871
  1118.8,0.014885
  1119.0,0.014898
  1119.2,0.014905
  1119.4,0.014912
  1119.6,0.014922
  1119.8,0.014935
  1120.0,0.014949
  1120.2,0.014959
  1120.4,0.014963
  1120.6,0.014959
  1120.8,0.014957
  1121.0,0.014956
  1121.2,0.014950
  1121.4,0.014940
  1121.6,0.014931
  1121.8,0.014923
  1122.0,0.014916
  1122.2,0.014916
  1122.4,0.014914
  1122.6,0.014907
  1122.8,0.014901
  1123.0,0.014905
  1123.2,0.014908
  1123.4,0.014910
  1123.6,0.014918
  1123.8,0.014932
  1124.0,0.014945
  1124.2,0.014949
  1124.4,0.014947
  1124.6,0.014937
  1124.8,0.014933
  1125.0,0.014939
  1125.2,0.014951
  1125.4,0.014958
  1125.6,0.014960
  1125.8,0.014958
  1126.0,0.014951
  1126.2,0.014940
  1126.4,0.014931
  1126.6,0.014934
  1126.8,0.014941
  1127.0,0.014950
  1127.2,0.014954
  1127.4,0.014952
  1127.6,0.014943
  1127.8,0.014938
  1128.0,0.014938
  1128.2,0.014948
  1128.4,0.014960
  1128.6,0.014970
  1128.8,0.014980
  1129.0,0.014990
  1129.2,0.015002
  1129.4,0.015009
  1129.6,0.015020
  1129.8,0.015031
  1130.0,0.015049
  1130.2,0.015063
  1130.4,0.015076
  1130.6,0.015083
  1130.8,0.015087
  1131.0,0.015094
  1131.2,0.015102
  1131.4,0.015104
  1131.6,0.015105
  1131.8,0.015100
  1132.0,0.015101
  1132.2,0.015102
  1132.4,0.015101
  1132.6,0.015101
  1132.8,0.015099
  1133.0,0.015086
  1133.2,0.015075
  1133.4,0.015067
  1133.6,0.015068
  1133.8,0.015078
  1134.0,0.015090
  1134.2,0.015107
  1134.4,0.015116
  1134.6,0.015124
  1134.8,0.015127
  1135.0,0.015126
  1135.2,0.015135
  1135.4,0.015150
  1135.6,0.015168
  1135.8,0.015178
  1136.0,0.015182
  1136.2,0.015182
  1136.4,0.015180
  1136.6,0.015181
  1136.8,0.015181
  1137.0,0.015182
  1137.2,0.015194
  1137.4,0.015209
  1137.6,0.015218
  1137.8,0.015228
  1138.0,0.015232
  1138.2,0.015241
  1138.4,0.015247
  1138.6,0.015254
  1138.8,0.015261
  1139.0,0.015269
  1139.2,0.015278
  1139.4,0.015291
  1139.6,0.015300
  1139.8,0.015311
  1140.0,0.015319
  1140.2,0.015325
  1140.4,0.015336
  1140.6,0.015344
  1140.8,0.015358
  1141.0,0.015369
  1141.2,0.015377
  1141.4,0.015385
  1141.6,0.015391
  1141.8,0.015391
  1142.0,0.015388
  1142.2,0.015385
  1142.4,0.015391
  1142.6,0.015395
  1142.8,0.015398
  1143.0,0.015406
  1143.2,0.015407
  1143.4,0.015406
  1143.6,0.015409
  1143.8,0.015415
  1144.0,0.015427
  1144.2,0.015443
  1144.4,0.015456
  1144.6,0.015464
  1144.8,0.015467
  1145.0,0.015473
  1145.2,0.015476
  1145.4,0.015471
  1145.6,0.015468
  1145.8,0.015468
  1146.0,0.015471
  1146.2,0.015473
  1146.4,0.015468
  1146.6,0.015468
  1146.8,0.015467
  1147.0,0.015470
  1147.2,0.015473
  1147.4,0.015483
  1147.6,0.015504
  1147.8,0.015527
  1148.0,0.015552
  1148.2,0.015578
  1148.4,0.015594
  1148.6,0.015611
  1148.8,0.015627
  1149.0,0.015637
  1149.2,0.015650
  1149.4,0.015659
  1149.6,0.015666
  1149.8,0.015668
  1150.0,0.015663
  1150.2,0.015668
  1150.4,0.015670
  1150.6,0.015667
  1150.8,0.015671
  1151.0,0.015673
  1151.2,0.015681
  1151.4,0.015686
  1151.6,0.015686
  1151.8,0.015683
  1152.0,0.015684
  1152.2,0.015692
  1152.4,0.015703
  1152.6,0.015708
  1152.8,0.015715
  1153.0,0.015726
  1153.2,0.015737
  1153.4,0.015746
  1153.6,0.015755
  1153.8,0.015768
  1154.0,0.015788
  1154.2,0.015815
  1154.4,0.015844
  1154.6,0.015863
  1154.8,0.015881
  1155.0,0.015895
  1155.2,0.015915
  1155.4,0.015933
  1155.6,0.015940
  1155.8,0.015949
  1156.0,0.015953
  1156.2,0.015972
  1156.4,0.015992
  1156.6,0.016010
  1156.8,0.016026
  1157.0,0.016043
  1157.2,0.016059
  1157.4,0.016070
  1157.6,0.016079
  1157.8,0.016089
  1158.0,0.016107
  1158.2,0.016119
  1158.4,0.016130
  1158.6,0.016126
  1158.8,0.016122
  1159.0,0.016127
  1159.2,0.016134
  1159.4,0.016142
  1159.6,0.016153
  1159.8,0.016163
  1160.0,0.016173
  1160.2,0.016179
  1160.4,0.016196
  1160.6,0.016221
  1160.8,0.016249
  1161.0,0.016275
  1161.2,0.016292
  1161.4,0.016304
  1161.6,0.016319
  1161.8,0.016338
  1162.0,0.016356
  1162.2,0.016379
  1162.4,0.016397
  1162.6,0.016419
  1162.8,0.016424
  1163.0,0.016431
  1163.2,0.016445
  1163.4,0.016464
  1163.6,0.016485
  1163.8,0.016510
  1164.0,0.016528
  1164.2,0.016550
  1164.4,0.016568
  1164.6,0.016585
  1164.8,0.016604
  1165.0,0.016629
  1165.2,0.016658
  1165.4,0.016677
  1165.6,0.016692
  1165.8,0.016704
  1166.0,0.016720
  1166.2,0.016731
  1166.4,0.016738
  1166.6,0.016739
  1166.8,0.016748
  1167.0,0.016758
  1167.2,0.016774
  1167.4,0.016785
  1167.6,0.016796
  1167.8,0.016809
  1168.0,0.016821
  1168.2,0.016840
  1168.4,0.016855
  1168.6,0.016871
  1168.8,0.016892
  1169.0,0.016914
  1169.2,0.016931
  1169.4,0.016951
  1169.6,0.016966
  1169.8,0.016979
  1170.0,0.016993
  1170.2,0.017019
  1170.4,0.017044
  1170.6,0.017062
  1170.8,0.017082
  1171.0,0.017108
  1171.2,0.017134
  1171.4,0.017159
  1171.6,0.017180
  1171.8,0.017198
  1172.0,0.017214
  1172.2,0.017235
  1172.4,0.017265
  1172.6,0.017291
  1172.8,0.017320
  1173.0,0.017349
  1173.2,0.017378
  1173.4,0.017398
  1173.6,0.017419
  1173.8,0.017441
  1174.0,0.017468
  1174.2,0.017493
  1174.4,0.017520
  1174.6,0.017544
  1174.8,0.017559
  1175.0,0.017572
  1175.2,0.017583
  1175.4,0.017599
  1175.6,0.017615
  1175.8,0.017633
  1176.0,0.017652
  1176.2,0.017667
  1176.4,0.017685
  1176.6,0.017707
  1176.8,0.017730
  1177.0,0.017756
  1177.2,0.017785
  1177.4,0.017820
  1177.6,0.017859
  1177.8,0.017886
  1178.0,0.017917
  1178.2,0.017943
  1178.4,0.017968
  1178.6,0.017999
  1178.8,0.018028
  1179.0,0.018057
  1179.2,0.018085
  1179.4,0.018105
  1179.6,0.018128
  1179.8,0.018149
  1180.0,0.018172
  1180.2,0.018204
  1180.4,0.018231
  1180.6,0.018260
  1180.8,0.018287
  1181.0,0.018314
  1181.2,0.018340
  1181.4,0.018366
  1181.6,0.018390
  1181.8,0.018416
  1182.0,0.018445
  1182.2,0.018471
  1182.4,0.018492
  1182.6,0.018516
  1182.8,0.018542
  1183.0,0.018575
  1183.2,0.018609
  1183.4,0.018639
  1183.6,0.018668
  1183.8,0.018692
  1184.0,0.018724
  1184.2,0.018760
  1184.4,0.018786
  1184.6,0.018810
  1184.8,0.018828
  1185.0,0.018841
  1185.2,0.018860
  1185.4,0.018878
  1185.6,0.018900
  1185.8,0.018925
  1186.0,0.018949
  1186.2,0.018977
  1186.4,0.019002
  1186.6,0.019031
  1186.8,0.019066
  1187.0,0.019104
  1187.2,0.019147
  1187.4,0.019189
  1187.6,0.019232
  1187.8,0.019272
  1188.0,0.019304
  1188.2,0.019336
  1188.4,0.019364
  1188.6,0.019395
  1188.8,0.019426
  1189.0,0.019458
  1189.2,0.019484
  1189.4,0.019511
  1189.6,0.019538
  1189.8,0.019563
  1190.0,0.019583
  1190.2,0.019605
  1190.4,0.019643
  1190.6,0.019679
  1190.8,0.019719
  1191.0,0.019758
  1191.2,0.019792
  1191.4,0.019820
  1191.6,0.019851
  1191.8,0.019884
  1192.0,0.019916
  1192.2,0.019954
  1192.4,0.020003
  1192.6,0.020046
  1192.8,0.020078
  1193.0,0.020109
  1193.2,0.020146
  1193.4,0.020183
  1193.6,0.020219
  1193.8,0.020252
  1194.0,0.020290
  1194.2,0.020328
  1194.4,0.020368
  1194.6,0.020412
  1194.8,0.020444
  1195.0,0.020476
  1195.2,0.020511
  1195.4,0.020546
  1195.6,0.020579
  1195.8,0.020614
  1196.0,0.020653
  1196.2,0.020698
  1196.4,0.020731
  1196.6,0.020764
  1196.8,0.020796
  1197.0,0.020823
  1197.2,0.020850
  1197.4,0.020881
  1197.6,0.020913
  1197.8,0.020948
  1198.0,0.020981
  1198.2,0.021014
  1198.4,0.021049
  1198.6,0.021085
  1198.8,0.021127
  1199.0,0.021172
  1199.2,0.021224
  1199.4,0.021267
  1199.6,0.021302
  1199.8,0.021337
  1200.0,0.021385
  1200.2,0.021431
  1200.4,0.021472
  1200.6,0.021509
  1200.8,0.021542
  1201.0,0.021580
  1201.2,0.021613
  1201.4,0.021649
  1201.6,0.021675
  1201.8,0.021712
  1202.0,0.021762
  1202.2,0.021815
  1202.4,0.021854
  1202.6,0.021893
  1202.8,0.021937
  1203.0,0.021983
  1203.2,0.022033
  1203.4,0.022078
  1203.6,0.022124
  1203.8,0.022166
  1204.0,0.022217
  1204.2,0.022270
  1204.4,0.022314
  1204.6,0.022349
  1204.8,0.022383
  1205.0,0.022418
  1205.2,0.022451
  1205.4,0.022482
  1205.6,0.022514
  1205.8,0.022550
  1206.0,0.022585
  1206.2,0.022620
  1206.4,0.022650
  1206.6,0.022681
  1206.8,0.022723
  1207.0,0.022775
  1207.2,0.022824
  1207.4,0.022868
  1207.6,0.022914
  1207.8,0.022959
  1208.0,0.023006
  1208.2,0.023051
  1208.4,0.023096
  1208.6,0.023139
  1208.8,0.023182
  1209.0,0.023222
  1209.2,0.023256
  1209.4,0.023296
  1209.6,0.023341
  1209.8,0.023393
  1210.0,0.023442
  1210.2,0.023489
  1210.4,0.023533
  1210.6,0.023578
  1210.8,0.023625
  1211.0,0.023673
  1211.2,0.023720
  1211.4,0.023766
  1211.6,0.023812
  1211.8,0.023852
  1212.0,0.023895
  1212.2,0.023932
  1212.4,0.023976
  1212.6,0.024025
  1212.8,0.024076
  1213.0,0.024124
  1213.2,0.024173
  1213.4,0.024222
  1213.6,0.024270
  1213.8,0.024324
  1214.0,0.024370
  1214.2,0.024411
  1214.4,0.024445
  1214.6,0.024487
  1214.8,0.024527
  1215.0,0.024568
  1215.2,0.024607
  1215.4,0.024644
  1215.6,0.024683
  1215.8,0.024728
  1216.0,0.024773
  1216.2,0.024818
  1216.4,0.024874
  1216.6,0.024936
  1216.8,0.024998
  1217.0,0.025050
  1217.2,0.025096
  1217.4,0.025143
  1217.6,0.025199
  1217.8,0.025252
  1218.0,0.025303
  1218.2,0.025352
  1218.4,0.025399
  1218.6,0.025448
  1218.8,0.025487
  1219.0,0.025523
  1219.2,0.025565
  1219.4,0.025610
  1219.6,0.025655
  1219.8,0.025701
  1220.0,0.025738
  1220.2,0.025779
  1220.4,0.025814
  1220.6,0.025855
  1220.8,0.025900
  1221.0,0.025939
  1221.2,0.025973
  1221.4,0.026008
  1221.6,0.026041
  1221.8,0.026082
  1222.0,0.026129
  1222.2,0.026173
  1222.4,0.026221
  1222.6,0.026270
  1222.8,0.026321
  1223.0,0.026365
  1223.2,0.026405
  1223.4,0.026457
  1223.6,0.026514
  1223.8,0.026571
  1224.0,0.026625
  1224.2,0.026676
  1224.4,0.026730
  1224.6,0.026779
  1224.8,0.026823
  1225.0,0.026868
  1225.2,0.026917
  1225.4,0.026965
  1225.6,0.027012
  1225.8,0.027051
  1226.0,0.027097
  1226.2,0.027143
  1226.4,0.027187
  1226.6,0.027225
  1226.8,0.027259
  1227.0,0.027296
  1227.2,0.027339
  1227.4,0.027383
  1227.6,0.027422
  1227.8,0.027464
  1228.0,0.027511
  1228.2,0.027559
  1228.4,0.027597
  1228.6,0.027633
  1228.8,0.027671
  1229.0,0.027712
  1229.2,0.027762
  1229.4,0.027810
  1229.6,0.027849
  1229.8,0.027887
  1230.0,0.027925
  1230.2,0.027967
  1230.4,0.028009
  1230.6,0.028040
  1230.8,0.028083
  1231.0,0.028127
  1231.2,0.028173
  1231.4,0.028215
  1231.6,0.028251
  1231.8,0.028291
  1232.0,0.028329
  1232.2,0.028373
  1232.4,0.028421
  1232.6,0.028462
  1232.8,0.028502
  1233.0,0.028549
  1233.2,0.028590
  1233.4,0.028636
  1233.6,0.028682
  1233.8,0.028727
  1234.0,0.028765
  1234.2,0.028799
  1234.4,0.028836
  1234.6,0.028870
  1234.8,0.028903
  1235.0,0.028935
  1235.2,0.028966
  1235.4,0.029003
  1235.6,0.029037
  1235.8,0.029067
  1236.0,0.029099
  1236.2,0.029141
  1236.4,0.029183
  1236.6,0.029227
  1236.8,0.029270
  1237.0,0.029313
  1237.2,0.029350
  1237.4,0.029393
  1237.6,0.029437
  1237.8,0.029471
  1238.0,0.029502
  1238.2,0.029534
  1238.4,0.029570
  1238.6,0.029603
  1238.8,0.029636
  1239.0,0.029665
  1239.2,0.029697
  1239.4,0.029732
  1239.6,0.029770
  1239.8,0.029807
  1240.0,0.029840
  1240.2,0.029874
  1240.4,0.029907
  1240.6,0.029939
  1240.8,0.029961
  1241.0,0.029982
  1241.2,0.030017
  1241.4,0.030053
  1241.6,0.030085
  1241.8,0.030107
  1242.0,0.030123
  1242.2,0.030137
  1242.4,0.030160
  1242.6,0.030188
  1242.8,0.030222
  1243.0,0.030264
  1243.2,0.030316
  1243.4,0.030359
  1243.6,0.030387
  1243.8,0.030414
  1244.0,0.030442
  1244.2,0.030474
  1244.4,0.030514
  1244.6,0.030551
  1244.8,0.030583
  1245.0,0.030612
  1245.2,0.030646
  1245.4,0.030671
  1245.6,0.030685
  1245.8,0.030704
  1246.0,0.030731
  1246.2,0.030761
  1246.4,0.030793
  1246.6,0.030824
  1246.8,0.030864
  1247.0,0.030900
  1247.2,0.030933
  1247.4,0.030967
  1247.6,0.030989
  1247.8,0.031014
  1248.0,0.031039
  1248.2,0.031065
  1248.4,0.031087
  1248.6,0.031107
  1248.8,0.031127
  1249.0,0.031151
  1249.2,0.031166
  1249.4,0.031186
  1249.6,0.031215
  1249.8,0.031238
  1250.0,0.031267
  1250.2,0.031295
  1250.4,0.031319
  1250.6,0.031340
  1250.8,0.031362
  1251.0,0.031382
  1251.2,0.031406
  1251.4,0.031427
  1251.6,0.031445
  1251.8,0.031460
  1252.0,0.031466
  1252.2,0.031477
  1252.4,0.031489
  1252.6,0.031498
  1252.8,0.031521
  1253.0,0.031544
  1253.2,0.031567
  1253.4,0.031593
  1253.6,0.031613
  1253.8,0.031636
  1254.0,0.031659
  1254.2,0.031683
  1254.4,0.031708
  1254.6,0.031724
  1254.8,0.031735
  1255.0,0.031747
  1255.2,0.031756
  1255.4,0.031774
  1255.6,0.031795
  1255.8,0.031813
  1256.0,0.031830
  1256.2,0.031852
  1256.4,0.031874
  1256.6,0.031894
  1256.8,0.031916
  1257.0,0.031941
  1257.2,0.031961
  1257.4,0.031979
  1257.6,0.031992
  1257.8,0.031997
  1258.0,0.032004
  1258.2,0.032010
  1258.4,0.032014
  1258.6,0.032015
  1258.8,0.032019
  1259.0,0.032026
  1259.2,0.032043
  1259.4,0.032064
  1259.6,0.032091
  1259.8,0.032113
  1260.0,0.032141
  1260.2,0.032164
  1260.4,0.032187
  1260.6,0.032207
  1260.8,0.032229
  1261.0,0.032246
  1261.2,0.032262
  1261.4,0.032278
  1261.6,0.032284
  1261.8,0.032293
  1262.0,0.032299
  1262.2,0.032310
  1262.4,0.032320
  1262.6,0.032338
  1262.8,0.032351
  1263.0,0.032369
  1263.2,0.032375
  1263.4,0.032382
  1263.6,0.032390
  1263.8,0.032400
  1264.0,0.032411
  1264.2,0.032418
  1264.4,0.032427
  1264.6,0.032434
  1264.8,0.032439
  1265.0,0.032442
  1265.2,0.032444
  1265.4,0.032445
  1265.6,0.032454
  1265.8,0.032458
  1266.0,0.032462
  1266.2,0.032472
  1266.4,0.032477
  1266.6,0.032486
  1266.8,0.032495
  1267.0,0.032504
  1267.2,0.032511
  1267.4,0.032517
  1267.6,0.032528
  1267.8,0.032532
  1268.0,0.032542
  1268.2,0.032551
  1268.4,0.032549
  1268.6,0.032542
  1268.8,0.032535
  1269.0,0.032528
  1269.2,0.032524
  1269.4,0.032525
  1269.6,0.032528
  1269.8,0.032530
  1270.0,0.032531
  1270.2,0.032536
  1270.4,0.032541
  1270.6,0.032547
  1270.8,0.032556
  1271.0,0.032562
  1271.2,0.032564
  1271.4,0.032563
  1271.6,0.032563
  1271.8,0.032561
  1272.0,0.032561
  1272.2,0.032561
  1272.4,0.032559
  1272.6,0.032555
  1272.8,0.032555
  1273.0,0.032556
  1273.2,0.032561
  1273.4,0.032565
  1273.6,0.032577
  1273.8,0.032586
  1274.0,0.032590
  1274.2,0.032593
  1274.4,0.032592
  1274.6,0.032588
  1274.8,0.032584
  1275.0,0.032587
  1275.2,0.032587
  1275.4,0.032587
  1275.6,0.032590
  1275.8,0.032594
  1276.0,0.032590
  1276.2,0.032586
  1276.4,0.032579
  1276.6,0.032569
  1276.8,0.032556
  1277.0,0.032545
  1277.2,0.032545
  1277.4,0.032544
  1277.6,0.032538
  1277.8,0.032531
  1278.0,0.032523
  1278.2,0.032515
  1278.4,0.032504
  1278.6,0.032496
  1278.8,0.032495
  1279.0,0.032498
  1279.2,0.032504
  1279.4,0.032505
  1279.6,0.032498
  1279.8,0.032490
  1280.0,0.032485
  1280.2,0.032480
  1280.4,0.032471
  1280.6,0.032466
  1280.8,0.032462
  1281.0,0.032459
  1281.2,0.032450
  1281.4,0.032435
  1281.6,0.032422
  1281.8,0.032416
  1282.0,0.032410
  1282.2,0.032401
  1282.4,0.032389
  1282.6,0.032374
  1282.8,0.032357
  1283.0,0.032339
  1283.2,0.032328
  1283.4,0.032324
  1283.6,0.032327
  1283.8,0.032330
  1284.0,0.032325
  1284.2,0.032318
  1284.4,0.032307
  1284.6,0.032303
  1284.8,0.032296
  1285.0,0.032294
  1285.2,0.032296
  1285.4,0.032298
  1285.6,0.032301
  1285.8,0.032297
  1286.0,0.032293
  1286.2,0.032284
  1286.4,0.032274
  1286.6,0.032263
  1286.8,0.032250
  1287.0,0.032232
  1287.2,0.032218
  1287.4,0.032203
  1287.6,0.032185
  1287.8,0.032164
  1288.0,0.032140
  1288.2,0.032115
  1288.4,0.032088
  1288.6,0.032069
  1288.8,0.032056
  1289.0,0.032048
  1289.2,0.032044
  1289.4,0.032040
  1289.6,0.032041
  1289.8,0.032058
  1290.0,0.032080
  1290.2,0.032103
  1290.4,0.032103
  1290.6,0.032096
  1290.8,0.032084
  1291.0,0.032069
  1291.2,0.032055
  1291.4,0.032040
  1291.6,0.032024
  1291.8,0.032009
  1292.0,0.031986
  1292.2,0.031945
  1292.4,0.031901
  1292.6,0.031855
  1292.8,0.031829
  1293.0,0.031812
  1293.2,0.031802
  1293.4,0.031795
  1293.6,0.031789
  1293.8,0.031780
  1294.0,0.031772
  1294.2,0.031762
  1294.4,0.031751
  1294.6,0.031740
  1294.8,0.031733
  1295.0,0.031719
  1295.2,0.031715
  1295.4,0.031710
  1295.6,0.031699
  1295.8,0.031684
  1296.0,0.031667
  1296.2,0.031652
  1296.4,0.031639
  1296.6,0.031629
  1296.8,0.031615
  1297.0,0.031607
  1297.2,0.031595
  1297.4,0.031585
  1297.6,0.031562
  1297.8,0.031539
  1298.0,0.031515
  1298.2,0.031496
  1298.4,0.031480
  1298.6,0.031463
  1298.8,0.031448
  1299.0,0.031429
  1299.2,0.031419
  1299.4,0.031406
  1299.6,0.031395
  1299.8,0.031384
  1300.0,0.031376
  1300.2,0.031367
  1300.4,0.031362
  1300.6,0.031352
  1300.8,0.031342
  1301.0,0.031330
  1301.2,0.031309
  1301.4,0.031288
  1301.6,0.031265
  1301.8,0.031242
  1302.0,0.031222
  1302.2,0.031206
  1302.4,0.031194
  1302.6,0.031175
  1302.8,0.031152
  1303.0,0.031138
  1303.2,0.031125
  1303.4,0.031114
  1303.6,0.031104
  1303.8,0.031087
  1304.0,0.031063
  1304.2,0.031036
  1304.4,0.031005
  1304.6,0.030977
  1304.8,0.030953
  1305.0,0.030945
  1305.2,0.030936
